record_id,first_name,last_name,email,title,company,job_level,job_persona,phone,account_id,industry,employee_count,zi_industry,zi_employee_count,created_date,lead_source,lead_status,is_current_mql,mql_date,email_opt_out,email_bounced,no_longer_with_company,is_converted,converted_contact_id,free_email_known,actual_free_email,mkto_lead_score,mql_cycle_count,is_disqualified,dq_reason,dq_date,entity_type,lineage_type,lead_origin_id,mkto_contact_score_c,has_lead_origin,scoring_person_id,account_name,domain,named_account,is_icp_qualified,account_do_not_contact,account_intent_score,country,annual_revenue,flag_duplicate_email,flag_shared_email,flag_broken_conversion_link,flag_orphan_contact,flag_opted_out,flag_email_bounced,flag_no_longer_with_company,flag_non_prospect,flag_do_not_contact,flag_free_email_leakage,flag_missing_account,flag_missing_title,flag_missing_phone,flag_missing_industry,hard_blocker,hard_blocker_reasons,dq_flag_count,dq_flags,engagement_count,automation_events,last_engagement_date,first_engagement_date,days_since_last_engagement,sent_events,automation_share,automation_inflated_flag,meaningful_count,meaningful_30d,meaningful_90d,eng_event,eng_webinar,eng_content_syndication,eng_telemarketing,eng_email,eng_advertisement,raw_engagement_signal,icp_flag,named_account_flag,employee_fit,segment,segment_multiplier,account_fit_raw,account_fit_signal,job_level_score,job_persona_score,profile_fit_signal,engagement_score,account_fit_score,profile_fit_score,final_score,engagement_weight,account_fit_weight,profile_fit_weight,confidence,score_explanation,tier,tier_sort,bdr_action,is_suppressed,action_tag
L00321,Andrew,Walker,awalker@unknown.com,C-Level of Something,,C-Level,Non-Prospect: Partner,,,,,Education,25.0,2024-01-01,Web,MQL,True,2023-01-11,False,False,False,True,C00366,False,False,77.0,1.0,False,,,Lead,Converted Lead - linked,,,,C00366,,,,,,,,,True,False,False,False,False,False,False,True,False,False,True,False,True,True,True,non-prospect persona,4,"duplicate_email, missing_account, missing_phone, missing_industry",2.0,1.0,2025-10-18 00:00:00,2023-04-23 00:00:00,223.0,1.0,0.5,False,1.0,0.0,0.0,5.785537313619393,0.0,0.0,0.0,0.0,0.0,5.785537313619393,False,False,0.25,L2,0.55,3.75,2.0625,1.0,0.0,0.5,0.4114985479055647,0.0,0.0,0.3,0.75,0.15,0.1,Low,last engaged 223d ago; segment L2,Flagged,3,Do not action — record converted to contact C00366 (work the contact record instead),True,Converted
L00597,Mary,Roberts,mroberts@eclipsedynamics.com,Unknown Title,Eclipse,,Non-Prospect: Employee,+1-555-1855,ACC0072,Professional Services,2000.0,,,2024-01-01,Web,Open,False,,False,False,False,False,,False,False,45.0,0.0,False,,,Lead,Orphan Lead,,,,L00597,Eclipse Dynamics,eclipsedynamics.com,False,False,False,2.3,United States,449.8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,non-prospect persona,0,,17.0,13.0,2026-04-30 00:00:00,2023-03-28 00:00:00,29.0,13.0,0.7647058823529411,True,4.0,0.0,0.0,1.891172482530206e-07,6.345721846533091,0.0,0.0,0.0,1.2000854537954155e-10,6.345722035770348,False,False,1.0,L1,0.9,15.23,13.707,0.5,0.0,0.25,0.4513418999104611,0.0,0.0,0.3,0.75,0.15,0.1,High,last engaged 29d ago; engagement discounted (automation-heavy); segment L1,Flagged,3,Review blocker: non-prospect persona,False,Blocked
C00086,Ronald,Campbell,rcampbell@vortexsolutions.com,Manager of Something,,Manager,Non-Prospect: Employee,+1-555-1841,ACC0171,Government,3500.0,,,2023-12-04,,,False,,False,False,False,False,,False,False,,,,,,Contact,Orphan Contact,,91.7,False,C00086,Vortex Solutions,vortexsolutions.com,False,False,False,25.3,United States,958.2,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,non-prospect persona,1,orphan_contact,17.0,12.0,2026-05-14 00:00:00,2023-02-26 00:00:00,15.0,13.0,0.7058823529411765,True,4.0,0.0,0.0,0.0,6.730654423810753,0.0,2.4562722431586585e-10,0.0,0.0,6.730654424056381,False,False,1.0,C2,0.55,17.53,9.6415,0.5,0.0,0.25,0.4486863575084046,0.0,0.0,0.3,0.6,0.25,0.15,High,last engaged 15d ago; engagement discounted (automation-heavy); segment C2,Flagged,3,Review blocker: non-prospect persona,False,Blocked
C00169,Mary,Hill,mhill@forgepartners.com,Manager of Something,,Manager,Non-Prospect: Employee,+1-555-3140,ACC0137,Energy,5000.0,,,2023-03-02,,,True,2023-11-25,False,False,False,False,,False,False,,,,,,Contact,Converted Contact,L00108,45.0,True,C00169,Forge Partners,forgepartners.com,False,True,False,94.2,United Kingdom,2432.9,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,non-prospect persona,1,duplicate_email,13.0,10.0,2025-10-31 00:00:00,2023-06-02 00:00:00,210.0,11.0,0.7692307692307693,True,2.0,0.0,0.0,0.0,7.812500000000002,0.0,0.0,0.0,0.0,7.812500000000002,True,False,1.0,C1,1.0,74.42,74.42,0.5,0.0,0.25,0.5208055483439642,0.0,0.0,0.3,0.6,0.25,0.15,High,last engaged 210d ago; ICP industry (Energy); engagement discounted (automation-heavy); segment C1,Flagged,3,Review blocker: non-prospect persona,False,Blocked
L00084,Andrew,Carter,acarter@jasperpartners.com,Unknown Title,Jasper Partners,,Non-Prospect: Employee,+1-555-5944,ACC0032,Education,300.0,,,2024-01-01,Cold Call,Disqualified,False,,False,False,False,False,,False,False,68.0,0.0,False,,,Lead,Orphan Lead,,,,L00084,Jasper Partners,jasperpartners.com,False,False,False,55.4,United States,38.4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,non-prospect persona,0,,3.0,0.0,2025-10-02 00:00:00,2023-05-12 00:00:00,239.0,0.0,0.0,False,3.0,0.0,0.0,3.997554265612404,1.0782996098998023e-05,2.7154833996226324e-09,0.0,0.0,0.0,3.997565051323986,False,False,0.65,L1,0.9,15.29,13.761,0.5,0.0,0.25,0.2843283388572181,0.0,0.0,0.2,0.75,0.15,0.1,High,last engaged 239d ago; segment L1,Flagged,3,Review blocker: non-prospect persona,False,Blocked
L00214,Mary,Martin,mmartin@novasolutions.com,,Nova,Individual Contributor,Non-Prospect: Competitor,+1-555-5757,ACC0016,Retail,3500.0,,,2024-01-01,Web,MQL,True,2023-02-01,False,True,False,True,C00398,False,False,98.0,1.0,False,,,Lead,Converted Lead - linked,,,,C00398,Nova Solutions,novasolutions.com,False,False,False,89.7,Germany,890.6,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,non-prospect persona,2,"duplicate_email, missing_title",16.0,13.0,2025-12-12 00:00:00,2023-04-27 00:00:00,168.0,13.0,0.8125,True,3.0,0.0,0.0,4.284472576932135,0.0,0.0001022122824226,0.0,0.0,0.0,4.284574789214558,False,False,1.0,L1,0.9,23.97,21.573,0.3,0.0,0.15,0.3047420159237726,0.0,0.0,0.2,0.75,0.15,0.1,Medium,last engaged 168d ago; engagement discounted (automation-heavy); segment L1,Flagged,3,Do not action — record converted to contact C00398 (work the contact record instead),True,Converted
L00220,Michelle,Brown,mbrown@kryptonventures.com,Unknown Title,Krypton Ventures LLC,,Non-Prospect: Competitor,+1-555-9565,ACC0014,Financial Services,500.0,,,2024-01-01,Web,Working,False,,False,False,False,False,,False,False,39.0,0.0,False,,,Lead,Orphan Lead,,,,L00220,Krypton Ventures,kryptonventures.com,False,True,False,58.5,United States,127.1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,non-prospect persona,0,,13.0,9.0,2026-05-26 00:00:00,2023-04-10 00:00:00,3.0,10.0,0.6923076923076923,False,3.0,0.0,0.0,1.276872329989713e-07,3.4800731177357003,0.0,6.482141311719476e-10,0.0,0.0,3.480073246071147,True,False,1.0,L1,0.9,70.85,63.76499999999999,0.5,0.0,0.25,0.2475215368488228,0.0,0.0,0.2,0.75,0.15,0.1,High,last engaged 3d ago; ICP industry (Financial Services); segment L1,Flagged,3,Review blocker: non-prospect persona,False,Blocked
L00350,Ashley,Moore,cnelson@heliospartners.com,Unknown Title,,,Non-Prospect: Employee,+1-555-8196,ACC0027,Professional Services,300.0,,,2024-01-01,Web,MQL,True,2023-02-19,False,False,False,False,,False,False,98.0,1.0,False,,,Lead,Orphan Lead,,,,L00350,Jasper Dynamics,jasperdynamics.com,False,False,False,59.6,United States,42.8,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,non-prospect persona,1,duplicate_email,3.0,0.0,2025-10-22 00:00:00,2023-03-29 00:00:00,219.0,1.0,0.0,False,2.0,0.0,0.0,0.0,3.172860923266545,0.0,0.0,6.78870849905658e-10,0.0,3.172860923945416,False,False,0.65,L1,0.9,15.71,14.139,0.5,0.0,0.25,0.2256709432737294,0.0,0.0,0.2,0.75,0.15,0.1,High,last engaged 219d ago; segment L1,Flagged,3,Review blocker: non-prospect persona,False,Blocked
C00220,Sharon,Martinez,smartinez@meridianlabs.com,Director of Something,,Director,Non-Prospect: Other,,ACC0078,Software,50.0,,,2024-01-01,,,True,2022-05-24,False,False,False,False,,False,False,,,,,,Contact,Orphan Contact,,8.1,False,C00220,Meridian Labs,meridianlabs.com,False,True,False,31.9,United States,4.7,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,non-prospect persona,2,"orphan_contact, missing_phone",1.0,0.0,2025-10-01 00:00:00,2025-10-01 00:00:00,240.0,0.0,0.0,False,1.0,0.0,0.0,3.90625,0.0,0.0,0.0,0.0,0.0,3.90625,True,False,0.25,C2,0.55,56.94,31.317,0.7,0.0,0.35,0.260402774171982,0.0,0.0,0.2,0.6,0.25,0.15,Medium,last engaged 240d ago; ICP industry (Software); segment C2,Flagged,3,Review blocker: non-prospect persona,False,Blocked
C00302,Paul,Wilson,pwilson@vortexsystems.com,Unknown Title,,,Non-Prospect: Partner,+1-555-3518,ACC0123,Financial Services,15000.0,,,2023-02-15,,,False,,True,True,False,False,,False,False,,,,,,Contact,Orphan Contact,,40.6,False,C00302,Vortex Systems,vortexsystems.com,True,True,True,61.7,United States,5203.5,False,False,False,True,True,True,False,True,True,False,False,False,False,False,True,"account do-not-contact, non-prospect persona",1,orphan_contact,5.0,0.0,2025-10-17 00:00:00,2023-10-15 00:00:00,224.0,0.0,0.0,False,5.0,0.0,0.0,5.653395458751476,0.0473371814524455,0.0,4.990834102669242e-08,0.0,0.0212536758617217,5.721986365973985,True,True,0.65,C2,0.55,90.92,50.00600000000001,0.5,0.0,0.25,0.3814454076093143,0.0,0.0,0.2,0.6,0.25,0.15,High,last engaged 224d ago; ICP industry (Financial Services); named account; segment C2,Flagged,3,"Review blocker: account do-not-contact, non-prospect persona",False,Blocked
C00306,Thomas,Lee,tlee@nexustechnologies.com,VP of Something,,VP,Non-Prospect: Partner,+1-555-6735,ACC0193,Healthcare,5000.0,,,2024-01-01,,,False,,False,False,False,False,,False,False,,,,,,Contact,Converted Contact,L00073,32.3,True,C00306,Nexus Technologies,nexustechnologies.com,False,True,False,79.4,Canada,1158.4,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,non-prospect persona,1,duplicate_email,5.0,0.0,2025-10-19 00:00:00,2023-06-05 00:00:00,222.0,2.0,0.0,False,3.0,0.0,0.0,0.0,5.920767837931243,0.0,6.90111750335874e-05,0.0,0.0,5.920836849106276,True,False,1.0,C1,1.0,72.94,72.94,0.85,0.0,0.425,0.3947013992773047,0.0,0.0,0.2,0.6,0.25,0.15,High,last engaged 222d ago; ICP industry (Healthcare); segment C1,Flagged,3,Review blocker: non-prospect persona,False,Blocked
C00366,Andrew,Walker,awalker@unknown.com,C-Level of Something,,C-Level,Non-Prospect: Partner,,ACC0069,Financial Services,25000.0,,,2024-01-01,,,False,,False,False,False,False,,False,False,,,,,,Contact,Converted Contact,L00321,11.2,True,C00366,Umbra Systems,umbrasystems.com,True,True,False,10.0,United States,15899.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,non-prospect persona,2,"duplicate_email, missing_phone",2.0,1.0,2025-10-18 00:00:00,2023-04-23 00:00:00,223.0,1.0,0.5,False,1.0,0.0,0.0,5.785537313619393,0.0,0.0,0.0,0.0,0.0,5.785537313619393,True,True,0.65,C1,1.0,85.75,85.75,1.0,0.0,0.5,0.3856819114347537,0.0,0.0,0.2,0.6,0.25,0.15,Medium,last engaged 223d ago; ICP industry (Financial Services); named account; segment C1,Flagged,3,Review blocker: non-prospect persona,False,Blocked
C00398,Mary,Martin,mmartin@novasolutions.com,,,Individual Contributor,Non-Prospect: Competitor,+1-555-5757,ACC0016,Retail,3500.0,,,2023-12-01,,,False,,False,False,False,False,,False,False,,,,,,Contact,Converted Contact,L00214,4.4,True,C00398,Nova Solutions,novasolutions.com,False,False,False,89.7,Germany,890.6,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,non-prospect persona,2,"duplicate_email, missing_title",16.0,13.0,2025-12-12 00:00:00,2023-04-27 00:00:00,168.0,13.0,0.8125,True,3.0,0.0,0.0,4.284472576932135,0.0,0.0001022122824226,0.0,0.0,0.0,4.284574789214558,False,False,1.0,C1,1.0,23.97,23.97,0.3,0.0,0.15,0.2856230812822544,0.0,0.0,0.2,0.6,0.25,0.15,Medium,last engaged 168d ago; engagement discounted (automation-heavy); segment C1,Flagged,3,Review blocker: non-prospect persona,False,Blocked
L00037,Christopher,Lopez,newsletter@marketingblast.com,C-Level of Something,Cobalt Ventures,C-Level,Non-Prospect: Other,,ACC0182,Professional Services,3500.0,,,2024-01-01,Advertisement,Disqualified,False,,False,False,False,False,,False,False,79.0,0.0,False,,,Lead,Orphan Lead,,,,L00037,Cobalt Ventures,cobaltventures.com,False,False,False,81.8,United States,528.7,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,non-prospect persona,3,"duplicate_email, shared_email, missing_phone",2.0,0.0,2025-10-13 00:00:00,2023-10-30 00:00:00,228.0,0.0,0.0,False,2.0,0.0,0.0,3.529052637774501e-07,2.57716388822831,0.0,0.0,0.0,0.0,2.577164241133574,False,False,1.0,L1,0.9,23.18,20.862,1.0,0.0,0.5,0.1833017895233608,0.0,0.0,0.1,0.75,0.15,0.1,Medium,last engaged 228d ago; segment L1,Flagged,3,Review blocker: non-prospect persona,False,Blocked
L00094,Sarah,Perez,sperez@unknown.com,Director of Something,,Director,Non-Prospect: Other,+1-555-8454,,,,Professional Services,10000.0,2024-01-01,Web,Nurturing,False,,True,False,False,False,,False,False,1.0,0.0,False,,,Lead,Orphan Lead,,,,L00094,,,,,,,,,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,non-prospect persona,2,"missing_account, missing_industry",3.0,0.0,2025-10-04 00:00:00,2023-10-21 00:00:00,237.0,0.0,0.0,False,3.0,0.0,0.0,2.866481461899625e-07,2.093307544016198,0.0,0.0,0.0,5.3490435471620336e-08,2.09330788415478,False,False,1.0,L2,0.55,15.0,8.25,0.7,0.0,0.35,0.1488873216012637,0.0,0.0,0.1,0.75,0.15,0.1,Medium,last engaged 237d ago; segment L2,Flagged,3,Review blocker: non-prospect persona,False,Blocked
L00464,Gary,Hall,sales@megacorp.com,Director of Something,Jasper Dynamics,Director,Non-Prospect: Other,+1-555-7084,ACC0027,Professional Services,300.0,,,2024-01-01,Advertisement,Open,False,,False,False,False,False,,False,False,35.0,0.0,False,,,Lead,Orphan Lead,,,,L00464,Jasper Dynamics,jasperdynamics.com,False,False,False,59.6,United States,42.8,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,non-prospect persona,2,"duplicate_email, shared_email",17.0,14.0,2025-10-15 00:00:00,2023-04-05 00:00:00,226.0,15.0,0.8235294117647058,True,2.0,0.0,0.0,0.0,2.6990485936870643,3.529052637774501e-08,0.0,0.0,0.0,2.699048628977591,False,False,0.65,L1,0.9,15.71,14.139,0.7,0.0,0.35,0.1919708630927428,0.0,0.0,0.1,0.75,0.15,0.1,Medium,last engaged 226d ago; engagement discounted (automation-heavy); segment L1,Flagged,3,Review blocker: non-prospect persona,False,Blocked
L00487,Jessica,Walker,jwalker@bastionnetworks.com,Manager of Something,Bastion Networks Ltd,Manager,Non-Prospect: Other,+1-555-1437,ACC0189,Professional Services,1500.0,,,2024-01-01,Event,Working,False,,False,False,False,False,,False,False,0.0,0.0,False,,,Lead,Orphan Lead,,,,L00487,Bastion Networks,bastionnetworks.com,True,False,False,34.2,United States,326.6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,non-prospect persona,0,,10.0,7.0,2025-10-08 00:00:00,2023-03-06 00:00:00,233.0,8.0,0.7,False,2.0,0.0,0.0,2.0417465717571307e-09,1.9987771328062025,0.0,0.0,0.0,0.0,1.9987771348479488,False,True,1.0,L1,0.9,43.42,39.078,0.5,0.0,0.25,0.1421637860049042,0.0,0.0,0.1,0.75,0.15,0.1,High,last engaged 233d ago; named account; segment L1,Flagged,3,Review blocker: non-prospect persona,False,Blocked
L00529,Ashley,Harris,aharris@delphinetworks.com,Manager of Something,Delphi Networks Group,Manager,Non-Prospect: Employee,+1-555-9207,ACC0087,Telecommunications,500.0,,,2024-01-01,Advertisement,Open,False,,False,True,True,False,,False,False,0.0,0.0,False,,,Lead,Orphan Lead,,,,L00529,Delphi Networks,delphinetworks.com,False,True,False,39.4,United States,120.6,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,"no longer with company, non-prospect persona",0,,14.0,11.0,2025-10-13 00:00:00,2023-05-05 00:00:00,228.0,11.0,0.7857142857142857,True,3.0,0.0,0.0,0.0,1.9987771328062025,0.0,2.0429957279835373e-07,0.0,0.0,1.998777337105775,True,False,1.0,L1,0.9,68.94,62.046,0.5,0.0,0.25,0.1421638003905692,0.0,0.0,0.1,0.75,0.15,0.1,High,last engaged 228d ago; ICP industry (Telecommunications); engagement discounted (automation-heavy); segment L1,Flagged,3,"Review blocker: no longer with company, non-prospect persona",False,Blocked
L00587,Ronald,Lopez,rlopez@bastionnetworks.com,Manager of Something,,Manager,Non-Prospect: Vendor,,ACC0007,Energy,300.0,,,2023-04-05,Partner Referral,Nurturing,False,,False,False,False,True,C00046,False,False,7.0,0.0,True,Bad Data,2023-12-14,Lead,Converted Lead - linked,,,,C00046,Bastion Networks,bastionnetworks.com,False,True,False,69.3,United States,37.8,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,non-prospect persona,2,"duplicate_email, missing_phone",2.0,0.0,2025-09-12 00:00:00,2023-10-22 00:00:00,259.0,1.0,0.0,False,1.0,0.0,0.0,0.0,1.259150691835527,0.0,0.0,0.0,0.0,1.259150691835527,True,False,0.65,L1,0.9,66.68,60.01200000000001,0.5,0.0,0.25,0.0895575731686816,0.0,0.0,0.1,0.75,0.15,0.1,Medium,last engaged 259d ago; ICP industry (Energy); segment L1,Flagged,3,Do not action — record converted to contact C00046 (work the contact record instead),True,Converted
C00046,Ronald,Lopez,rlopez@bastionnetworks.com,Manager of Something,,Manager,Non-Prospect: Vendor,,ACC0007,Energy,300.0,,,2023-04-04,,,True,2022-09-25,False,False,False,False,,False,False,,,,,,Contact,Converted Contact,L00587,49.6,True,C00046,Bastion Networks,bastionnetworks.com,False,True,False,69.3,United States,37.8,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,non-prospect persona,2,"duplicate_email, missing_phone",2.0,0.0,2025-09-12 00:00:00,2023-10-22 00:00:00,259.0,1.0,0.0,False,1.0,0.0,0.0,0.0,1.259150691835527,0.0,0.0,0.0,0.0,1.259150691835527,True,False,0.65,C1,1.0,66.68,66.68,0.5,0.0,0.25,0.0839389013131626,0.0,0.0,0.1,0.6,0.25,0.15,Medium,last engaged 259d ago; ICP industry (Energy); segment C1,Flagged,3,Review blocker: non-prospect persona,False,Blocked
C00188,Cynthia,Sanchez,csanchez@mantlesolutions.com,Unknown Title,,,Non-Prospect: Competitor,+1-555-6194,ACC0163,Energy,50000.0,,,2022-11-27,,,False,,False,False,False,False,,False,False,,,,,,Contact,Orphan Contact,,85.0,False,C00188,Mantle Solutions,mantlesolutions.com,False,True,False,13.2,United States,27661.8,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,non-prospect persona,1,orphan_contact,3.0,1.0,2025-10-14 00:00:00,2023-12-01 00:00:00,227.0,2.0,0.3333333333333333,False,1.0,0.0,0.0,0.0,2.6374022386097487,0.0,0.0,0.0,0.0,2.6374022386097487,True,False,0.65,C2,0.55,61.07,33.5885,0.5,0.0,0.25,0.1758174360425918,0.0,0.0,0.1,0.6,0.25,0.15,High,last engaged 227d ago; ICP industry (Energy); segment C2,Flagged,3,Review blocker: non-prospect persona,False,Blocked
L00001,Richard,Harris,newsletter@marketingblast.com,Unknown Title,,,Non-Prospect: Vendor,+1-555-9331,,,,,,2024-01-01,Web,MQL,True,2022-09-01,False,False,False,False,,False,False,23.0,2.0,False,,,Lead,Orphan Lead,,,,L00001,,,,,,,,,True,True,False,False,False,False,False,True,False,False,True,False,False,True,True,non-prospect persona,4,"duplicate_email, shared_email, missing_account, missing_industry",3.0,0.0,2025-05-01 00:00:00,2023-03-18 00:00:00,393.0,2.0,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.525084559032875e-11,9.525084559032875e-11,False,False,0.25,L3,0.45,3.75,1.6875,0.5,0.0,0.25,6.774752719151845e-12,0.0,0.0,0.0,0.75,0.15,0.1,Low,last engaged 393d ago; segment L3,Flagged,3,Review blocker: non-prospect persona,False,Blocked
L00012,Lisa,Adams,snelson@unknown.com,Director of Something,Lattice Group Inc.,Director,Non-Prospect: Vendor,+1-555-5088,ACC0033,Professional Services,750.0,,,2022-02-07,Trade Show,MQL,True,2022-06-03,True,False,False,False,,False,False,27.0,1.0,False,,,Lead,Orphan Lead,,,,L00012,Lattice Group,latticegroup.com,False,False,True,39.6,United States,153.8,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,"account do-not-contact, non-prospect persona",1,duplicate_email,1.0,0.0,2024-01-28 00:00:00,2024-01-28 00:00:00,852.0,0.0,0.0,False,1.0,0.0,0.0,0.0,1.4116210551097988e-06,0.0,0.0,0.0,0.0,1.4116210551097988e-06,False,False,1.0,L1,0.9,18.96,17.064,0.7,0.0,0.35,1.0040208590534676e-07,0.0,0.0,0.0,0.75,0.15,0.1,High,last engaged 852d ago; segment L1,Flagged,3,"Review blocker: account do-not-contact, non-prospect persona",False,Blocked
L00015,Christopher,Flores,cflores@finessesystems.com,,Finesse Systems Group,Director,Non-Prospect: Partner,+1-555-6878,ACC0075,Retail,2000.0,,,2024-01-01,Cold Call,MQL,True,2022-07-18,False,True,False,False,,False,False,41.0,4.0,False,,,Lead,Orphan Lead,,,,L00015,Finesse Systems,finessesystems.com,False,False,False,71.9,Sweden,385.6,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,non-prospect persona,1,missing_title,3.0,1.0,2024-10-10 00:00:00,2023-08-24 00:00:00,596.0,2.0,0.3333333333333333,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.085991455967076e-07,0.0,4.085991455967076e-07,False,False,1.0,L1,0.9,22.19,19.971,0.7,0.0,0.35,2.9061770061130876e-08,0.0,0.0,0.0,0.75,0.15,0.1,High,last engaged 596d ago; segment L1,Flagged,3,Review blocker: non-prospect persona,False,Blocked
L00020,Mark,Scott,mscott@emblemtechnologies.com,,Emblem Technologies Inc.,,Non-Prospect: Employee,+1-555-7057,ACC0131,Manufacturing,5000.0,,,2024-01-01,Web,MQL,True,2022-10-31,False,False,False,False,,False,False,10.0,4.0,False,,,Lead,Orphan Lead,,,,L00020,Emblem Technologies,emblemtechnologies.com,False,False,False,29.6,Canada,1931.9,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,non-prospect persona,1,missing_title,2.0,1.0,2024-10-15 00:00:00,2024-06-12 00:00:00,591.0,1.0,0.5,False,1.0,0.0,0.0,0.0,3.268793164773662e-05,0.0,0.0,0.0,0.0,3.268793164773662e-05,False,False,1.0,L1,0.9,17.96,16.164,0.5,0.0,0.25,2.32494160489047e-06,0.0,0.0,0.0,0.75,0.15,0.1,High,last engaged 591d ago; segment L1,Flagged,3,Review blocker: non-prospect persona,False,Blocked
L00023,Mary,White,mwhite@luminarygroup.com,Individual Contributor of Something,,Individual Contributor,Non-Prospect: Employee,+1-555-1681,ACC0147,Energy,1500.0,,,2024-01-01,Web,Working,False,,False,False,False,False,,False,False,22.0,0.0,False,,,Lead,Orphan Lead,,,,L00023,Luminary Group,luminarygroup.com,False,True,False,71.0,United States,358.2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,non-prospect persona,0,,9.0,6.0,2025-09-19 00:00:00,2023-02-15 00:00:00,252.0,6.0,0.6666666666666666,False,3.0,0.0,0.0,0.8903539927326337,0.0,0.0,2.106053925585557e-09,0.0,0.0,0.8903539948386876,True,False,1.0,L1,0.9,72.1,64.89,0.3,0.0,0.15,0.063326767443979,0.0,0.0,0.0,0.75,0.15,0.1,High,last engaged 252d ago; ICP industry (Energy); segment L1,Flagged,3,Review blocker: non-prospect persona,False,Blocked
L00032,Susan,Allen,dadams@forgegroup.com,Director of Something,Bastion Solutions,Director,Non-Prospect: Competitor,+1-555-3362,ACC0108,Healthcare,1500.0,,,2024-01-01,Web,Nurturing,False,,False,False,False,True,C00324,False,False,50.0,0.0,False,,,Lead,Converted Lead - linked,,,,C00324,Bastion Solutions,bastionsolutions.com,False,True,False,11.1,United States,369.1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,non-prospect persona,1,duplicate_email,12.0,9.0,2026-05-12 00:00:00,2023-02-25 00:00:00,17.0,9.0,0.75,True,3.0,0.0,0.0,1.2870066612658803e-06,3.89908914271035e-09,2.257212708112988e-09,0.0,0.0,0.0,1.2931629631167035e-06,True,False,1.0,L1,0.9,66.11,59.499,0.7,0.0,0.35,9.1976708935074e-08,0.0,0.0,0.0,0.75,0.15,0.1,High,last engaged 17d ago; ICP industry (Healthcare); engagement discounted (automation-heavy); segment L1,Flagged,3,Do not action — record converted to contact C00324 (work the contact record instead),True,Converted
L00047,Sarah,Hall,shall@delphiventures.com,Individual Contributor of Something,Delphi Ventures,Individual Contributor,Non-Prospect: Employee,+1-555-7417,ACC0045,Manufacturing,7500.0,,,2023-10-22,Webinar,MQL,True,2022-08-24,False,False,False,False,,False,False,11.0,1.0,False,,,Lead,Orphan Lead,,,,L00047,Delphi Ventures,delphiventures.com,False,False,False,9.4,United States,3214.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,non-prospect persona,0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,L1,0.9,15.94,14.346,0.3,0.0,0.15,0.0,0.0,0.0,0.0,0.75,0.15,0.1,High,no engagement history; engagement discounted (automation-heavy); segment L1,Flagged,3,Review blocker: non-prospect persona,False,Blocked
L00060,Joseph,Roberts,jroberts@unknown.com,VP of Something,,VP,Non-Prospect: Vendor,+1-555-2794,,,,Energy,50000.0,2024-01-01,Employee Referral,Open,False,,True,True,False,False,,False,False,44.0,0.0,True,Bad Data,2023-02-18,Lead,Orphan Lead,,,,L00060,,,,,,,,,True,False,False,False,True,True,False,True,False,False,True,False,False,True,True,non-prospect persona,3,"duplicate_email, missing_account, missing_industry",14.0,14.0,2026-04-21 00:00:00,2023-04-29 00:00:00,38.0,14.0,1.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0.65,L2,0.55,59.75,32.862500000000004,0.85,0.0,0.425,0.0,0.0,0.0,0.0,0.75,0.15,0.1,Medium,last engaged 38d ago; ICP industry (nan); engagement discounted (automation-heavy); segment L2,Flagged,3,Review blocker: non-prospect persona,False,Blocked
